,property_name,link,area,address
387,4 Bedroom House for sale in Ram Nagar,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ram-nagar-gurgaon-1025-sq-ft-r1-spid-C66371760,(95 sq.m.) Plot Area,"17/1 Nai Basti, Ram Nagar, Gurgaon, Haryana"
388,3 Bedroom House for sale in Baldev Nagar,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-baldev-nagar-gurgaon-900-sq-ft-spid-R69166614,(84 sq.m.) Carpet Area,"Baldev Nagar, Sector 9, Baldev Nagar, Gurgaon, Haryana"
389,5 Bedroom House for sale in Block G Sector-57 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-block-g-sector-57-gurgaon-550-sq-ft-spid-I69155560,(51 sq.m.) Plot Area,"G1139, Block G Sector-57 Gurgaon, Gurgaon, Haryana"
390,2 Bedroom House for sale in Sheetla Colony,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sheetla-colony-gurgaon-909-sq-ft-r1-spid-X66250392,(84 sq.m.) Plot Area,"House No 32 Block A Gali No 5 Sheetla Enclave Near Global Hospital Gurgaon, Sheetla Colony, Gurgaon, Haryana"
391,2 Bedroom House for sale in Pratap Nagar,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-pratap-nagar-gurgaon-1700-sq-ft-r2-spid-R62739330,(158 sq.m.) Built-up Area,"Pratap Nagar, Gurgaon, Haryana"
392,5 Bedroom House for sale in Sector 39 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-39-gurgaon-3656-sq-ft-spid-I69125938,(340 sq.m.) Built-up Area,"Sector 39, Sector 39 Gurgaon, Gurgaon, Haryana"
393,5 Bedroom House for sale in Sector 14 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-14-rwa-sector-14-gurgaon-2500-sq-ft-spid-C69120542,(232 sq.m.) Plot Area,"Sector 14 Gurgaon, Gurgaon, Haryana"
394,6 Bedroom House for sale in Sector 17 Gurgaon,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-iffco-nagar-and-17b-rwa-sector-17-gurgaon-1440-sq-ft-r1-spid-C66372572,(134 sq.m.) Plot Area,"Sector 17 Gurgaon, Gurgaon, Haryana"
395,9 Bedroom House for sale in DLF Phase 2,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-2-gurgaon-7000-sq-ft-spid-L69111278,(650 sq.m.) Built-up Area,"Dlf City Phase 2, DLF Phase 2, Gurgaon, Haryana"
396,9 Bedroom House for sale in Palam Vihar,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-spid-U69098430,(226 sq.m.) Plot Area,"Palam Vihar, Gurgaon, Haryana"
397,1 Bedroom House for sale in Sushant Lok Phase 1,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-plots-sushant-lok-phase-1-gurgaon-1242-sq-ft-spid-Y69091814,(115 sq.m.) Plot Area,"Sushant Lok Phase 1, Gurgaon, Haryana"
398,4 Bedroom House for sale in Krishna Colony,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-krishna-colony-gurgaon-1575-sq-ft-spid-O69082386,(146 sq.m.) Plot Area,"Krishna Colony, Gurgaon, Haryana"
399,4 Bedroom House for sale in Sector 3 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-bhim-garh-kheri-sector-3-gurgaon-1170-sq-ft-spid-T69080734,(109 sq.m.) Plot Area,"269/1a, Sector 3 Gurgaon, Gurgaon, Haryana"
400,8 Bedroom House for sale in Sector 12A Gurgaon,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-sector-12-a-gurgaon-4800-sq-ft-r1-spid-A65227308,(24 sq.m.) Plot Area,"313, Sector 12A Gurgaon, Gurgaon, Haryana"
401,4 Bedroom House for sale in Sector 3 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-3-gurgaon-603-sq-ft-spid-B69062474,(56 sq.m.) Built-up Area,"Block F, Sector 3, Gurgaon, Sector 3 Gurgaon, Gurgaon, Haryana"
402,7 Bedroom House for sale in Rajendra Park,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-rajendra-park-gurgaon-6300-sq-ft-r1-spid-K63723534,(585 sq.m.) Built-up Area,"Rajendra Park, Gurgaon, Haryana"
403,3 Bedroom House for sale in Farukhnagar,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-farukhnagar-gurgaon-900-sq-ft-spid-F69032068,(84 sq.m.) Plot Area,"Farukhnagar, Gurgaon, Haryana"
404,8 Bedroom House for sale in Laxman Vihar,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-laxman-vihar-gurgaon-1800-sq-ft-r2-spid-F62827022,(167 sq.m.) Plot Area,"1331/31, Laxman Vihar, Gurgaon, Haryana"
405,4 Bedroom House for sale in Sector 6 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-6-gurgaon-480-sq-ft-spid-S69021458,(45 sq.m.) Built-up Area,"Surendra Homes Dayanand Colony, Gurgaon Village, Sector 6, Gurgaon, Sector 6 Gurgaon, Gurgaon, Haryana"
406,2 Bedroom House for sale in Laxman Vihar,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-laxman-vihar-gurgaon-160-sq-ft-spid-R68998694,(15 sq.m.) Built-up Area,"Laxman Vihar, Sector 3a, Laxman Vihar, Gurgaon, Haryana"
407,4 Bedroom House for sale in Sector 10A Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-10-a-gurgaon-2367-sq-ft-spid-E68965024,(220 sq.m.) Built-up Area,"Sector 10a., Sector 10A Gurgaon, Gurgaon, Haryana"
408,1 Bedroom House for sale in Sector 3A Gurgaon,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-sector-3-a-gurgaon-480-sq-ft-spid-W68961024,(45 sq.m.) Built-up Area,"Laxman Vihar, Sector 3a, Gurgaon, Sector 3A Gurgaon, Gurgaon, Haryana"
409,4 Bedroom House for sale in Sector 54 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-54-gurgaon-270-sq-ft-spid-F68946776,(25 sq.m.) Built-up Area,"Sector 54, Sector 54 Gurgaon, Gurgaon, Haryana"
410,13 Bedroom House for sale in Surat Nagar 1,https://www.99acres.com/13-bhk-bedroom-independent-house-villa-for-sale-in-surat-nagar-1-gurgaon-100-sq-ft-r1-spid-E64621886,(9 sq.m.) Plot Area,"Surat Nagar 1, Gurgaon, Haryana"
411,3 Bedroom House for sale in Sector 70A Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-70-a-gurgaon-600-sq-ft-r1-spid-V66132478,(56 sq.m.) Carpet Area,"Sector 70A Gurgaon, Gurgaon, Haryana"
412,5 Bedroom House for sale in Ashok Vihar Phase 2,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-ashok-vihar-phase-2-gurgaon-1100-sq-ft-spid-E68925860,(102 sq.m.) Built-up Area,"Ashok Vihar Phase 2, Delhi Gurgaon Expressway, Ashok Vihar Phase 2, Gurgaon, Haryana"
413,5 Bedroom House for sale in Subhash Nagar,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-rk-excelo-subhash-nagar-gurgaon-30-sq-ft-r1-spid-K55703136,(5 sq.m.) Plot Area,"H.No 391/7 Near Old Railway Road, Subhash Nagar, Gurgaon, Haryana"
414,4 Bedroom House for sale in Sohna Road,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sohna-road-gurgaon-538-sq-ft-r2-spid-R67661678,(50 sq.m.) Plot Area,"Sohna Road, Gurgaon, Haryana"
415,4 Bedroom House for sale in DLF Phase 4,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-4-gurgaon-360-sq-ft-spid-L68904950,(33 sq.m.) Built-up Area,"Dlf City Phase 4, Sector 28, DLF Phase 4, Gurgaon, Haryana"
416,4 Bedroom House for sale in Om Nagar,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-om-nagar-gurgaon-900-sq-ft-r3-spid-X56858756,(84 sq.m.) Plot Area,"Om Nagar, Gurgaon, Haryana"
417,2 Bedroom House for sale in Bhawani Enclave,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-bhawani-enclave-gurgaon-150-sq-ft-spid-L68891802,(14 sq.m.) Plot Area,"Bhawani Enclave, Gurgaon, Haryana"
418,5 Bedroom House for sale in Sector 108 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sobha-city-sector-108-gurgaon-7331-sq-ft-spid-G68886662,(681 sq.m.) Built-up Area,"Sector 109, Sector 108 Gurgaon, Gurgaon, Haryana"
419,4 Bedroom House for sale in Garhi Harsaru,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-garhi-harsau-gurgaon-2700-sq-ft-r1-spid-F65593142,(251 sq.m.) Carpet Area,"Garhi Harsaru, Gurgaon, Garhi Harsaru, Gurgaon, Haryana"
420,4 Bedroom House for sale in Sector 48 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-3240-sq-ft-spid-W68875850,(301 sq.m.) Plot Area,"Sector 48 Gurgaon, Gurgaon, Haryana"
421,"5 Bedroom House for sale in Anand Garden, Sector-105",https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-gurgaon-1620-sq-ft-spid-M68869678,(151 sq.m.) Plot Area,"Anand Garden, Sector-105, Gurgaon, Haryana"
422,7 Bedroom House for sale in Saraswati Vihar,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-saraswati-vihar-gurgaon-360-sq-ft-spid-T68858684,(33 sq.m.) Plot Area,"Saraswati Vihar, Gurgaon, Haryana"
423,9 Bedroom House for sale in Jacobpura,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-jacobpura-gurgaon-190-sq-ft-r1-spid-B66045426,(18 sq.m.) Plot Area,"Near Sadar Bazar Gurgaon, Jacobpura, Gurgaon, Haryana"
424,4 Bedroom House for sale in Arjun Nagar,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-arjun-nagar-gurgaon-802-sq-ft-spid-Y68833322,(75 sq.m.) Carpet Area,"Arjun Nagar, Gurgaon, Haryana, India, Arjun Nagar, Gurgaon, Haryana"
425,1 Bedroom House for sale in Gurgaon Faridabad Road,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-gurgaon-faridabad-road-gurgaon-1000-sq-ft-spid-Z68825340,(93 sq.m.) Plot Area,"Gurgaon Faridabad Road, Gurgaon, Haryana"
426,3 Bedroom House for sale in Rajendra Park,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-rajendra-park-gurgaon-3500-sq-ft-spid-F68803576,(325 sq.m.) Carpet Area,"Rajendra Park Block B, Sector 105, Rajendra Park, Gurgaon, Haryana"
427,3 Bedroom House for sale in Sector 67 Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-ansal-api-esencia-sector-67-gurgaon-250-sq-ft-spid-G68803572,(23 sq.m.) Carpet Area,"Sector 67, Sector 67 Gurgaon, Gurgaon, Haryana"
428,6 Bedroom House for sale in Sector 63A Gurgaon,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-anant-raj-estates-sector-63-a-gurgaon-3132-sq-ft-r1-spid-L60330100,(291 sq.m.) Plot Area,"Sector 63A Gurgaon, Gurgaon, Haryana"
429,4 Bedroom House for sale in Tekchand Nagar,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-tekchand-nagar-gurgaon-2250-sq-ft-r2-spid-W47897281,(84 sq.m.) Plot Area,"Surat Nagar, Tekchand Nagar, Gurgaon, Haryana"
430,2 Bedroom House for sale in Ashok Vihar Phase 3,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-gurgaon-900-sq-ft-spid-S68788808,(84 sq.m.) Plot Area,"Ashok Vihar Phase 3, Gurgaon, Haryana"
431,3 Bedroom House for sale in Ansal Plaza,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-ansal-plaza-gurgaon-429-sq-ft-spid-V68785776,(40 sq.m.) Carpet Area,"Ansal Plaza, Sector 23, Ansal Plaza, Gurgaon, Haryana"
432,4 Bedroom House for sale in DLF Phase 5,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-5-gurgaon-2340-sq-ft-spid-J68759164,(226 sq.m.) Plot Area,"B14/27, DLF Phase 5, Gurgaon, Haryana"
433,5 Bedroom House for sale in Sector 53 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-53-gurgaon-2646-sq-ft-r1-spid-D67766780,(246 sq.m.) Plot Area,"Dlf Exclusive Floors, Suncity, Sector 54, Gurgaon, Sector 53 Gurgaon, Gurgaon, Haryana"
434,4 Bedroom House for sale in Ansal's Palam Vihar,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-gurgaon-4680-sq-ft-r2-spid-O60571940,(435 sq.m.) Plot Area,"G-145b, Ansal's Palam Vihar, Gurgaon, Haryana"
435,3 Bedroom House for sale in Devilal Colony,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-devilal-colony-gurgaon-558-sq-ft-spid-B68717324,(52 sq.m.) Plot Area,"Gali No.3, Devilal Colony, Gurgaon, Haryana"
436,4 Bedroom House for sale in Prem Nagar,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-prem-nagar-gurgaon-4950-sq-ft-r2-spid-T61349800,(460 sq.m.) Plot Area,"339/3, Prem Nagar, Gurgaon, Haryana"
437,5 Bedroom House for sale in Jacobpura Near Sadar Bazar,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-gurgaon-509-sq-ft-r1-spid-L53625956,(47 sq.m.) Plot Area,"520/8 Jacobpura Gurugram Gali Number 2, Jacobpura Near Sadar Bazar, Gurgaon, Haryana"
438,14 Bedroom House for sale in DLF Phase 3,https://www.99acres.com/14-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-3-gurgaon-540-sq-ft-spid-Z68715206,(50 sq.m.) Plot Area,"Three Side Corner, DLF Phase 3, Gurgaon, Haryana"
439,3 Bedroom House for sale in Laxman Vihar,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-laxman-vihar-gurgaon-57-sq-ft-r3-spid-X58952548,(5 sq.m.) Plot Area,"Laxman Vihar, Gurgaon, Haryana"
440,3 Bedroom House for sale in Sector 104 Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-hero-homes-sector-104-gurgaon-920-sq-ft-spid-M68710216,(85 sq.m.) Plot Area,"Sector 104 Gurgaon, Gurgaon, Haryana"
441,10 Bedroom House for sale in Prem Nagar,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-ganpati-heights-apartment-prem-nagar-gurgaon-82800-sq-ft-spid-B68707994,(7692 sq.m.) Plot Area,"Prem Nagar, Gurgaon, Haryana"
442,5 Bedroom House for sale in Sector 109 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-2430-sq-ft-spid-S68706948,(226 sq.m.) Plot Area,"Sector 109 Gurgaon, Gurgaon, Haryana"
443,5 Bedroom House for sale in Bhim Nagar,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-bhim-nagar-gurgaon-360-sq-ft-spid-R68666052,(33 sq.m.) Plot Area,"539, Bhim Nagar, Gurgaon, Haryana"
444,3 Bedroom House for sale in Manesar,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-manesar-gurgaon-1337-sq-ft-r3-spid-X59260682,(124 sq.m.) Plot Area,"Manesar, Gurgaon, Haryana"
445,8 Bedroom House for sale in Saraswati Vihar,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-housing-board-colony-saraswati-vihar-gurgaon-900-sq-ft-spid-D68648118,(84 sq.m.) Plot Area,"Saraswati Vihar, Gurgaon, Haryana"
446,3 Bedroom House for sale in Sector 89 Gurgaon,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-smart-world-gems-sector-89-gurgaon-1423-sq-ft-spid-A68634320,(132 sq.m.) Built-up Area,"Smart World Gems, Sector 89, Gurgaon, Sector 89 Gurgaon, Gurgaon, Haryana"
447,6 Bedroom House for sale in Maruti Kunj,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-maruti-kunj-gurgaon-1000-sq-ft-spid-I68634024,(93 sq.m.) Carpet Area,"Maruti Kunj, Maruti Kunj, Gurgaon, Haryana"
448,5 Bedroom House for sale in Nirvana Country,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-unitech-espace-nirvana-country-gurgaon-3240-sq-ft-spid-M68631410,(301 sq.m.) Built-up Area,"Sector 50, Nirvana Country, Gurgaon, Haryana"
449,5 Bedroom House for sale in Rajiv Nagar,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-rajiv-nagar-gurgaon-785-sq-ft-spid-O68628698,(73 sq.m.) Plot Area,"Rajiv Nagar, Gurgaon, Haryana"
450,5 Bedroom House for sale in Laxman Vihar,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-not-applicable-laxman-vihar-gurgaon-640-sq-ft-spid-X68620884,(59 sq.m.) Plot Area,"Laxman Vihar, Gurgaon, Haryana"
451,3 Bedroom House for sale in Rajendra Park,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-rajendra-park-gurgaon-1125-sq-ft-spid-M68603318,(105 sq.m.) Plot Area,"Rajendra Park, Gurgaon, Haryana"
452,2 Bedroom House for sale in Surat Nagar 1,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-surat-nagar-1-gurgaon-795-sq-ft-r4-spid-T48235335,(7 sq.m.) Plot Area,"Near Daultabaad Flyover, Surat Nagar 1, Gurgaon, Haryana"
453,5 Bedroom House for sale in Sector 3 Gurgaon,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-3-gurgaon-1755-sq-ft-spid-D68593046,(163 sq.m.) Built-up Area,"Ashok Vihar, Sector 3, Gurgaon, Sector 3 Gurgaon, Gurgaon, Haryana"
454,7 Bedroom House for sale in Sector 3 Gurgaon,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-sector-3-gurgaon-1980-sq-ft-spid-C68592482,(184 sq.m.) Plot Area,"Sector 3, Sector 3 Gurgaon, Gurgaon, Haryana"
455,3 Bedroom House for sale in Rajendra Park,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-rajendra-park-gurgaon-1125-sq-ft-spid-E68592468,(105 sq.m.) Built-up Area,"Rajendra Park Block G, Sector 105, Rajendra Park, Gurgaon, Haryana"
456,2 Bedroom House for sale in Devilal Colony,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-devilal-colony-gurgaon-558-sq-ft-spid-X68581854,(52 sq.m.) Plot Area,"36/2, Devilal Colony, Gurgaon, Haryana"
457,4 Bedroom House for sale in Sector 14 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-14-rwa-sector-14-gurgaon-3150-sq-ft-spid-J68581688,(293 sq.m.) Plot Area,"Sector 14 Gurgaon, Gurgaon, Haryana"
458,2 Bedroom House for sale in Shivji Park Colony,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-shivji-park-colony-gurgaon-530-sq-ft-r7-spid-P35081651,(49 sq.m.) Plot Area,"House No 394/3/22, Street No 16, Shivji Park Colony, Gurgaon, Haryana"
459,2 Bedroom House for sale in Patel Nagar,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-patel-nagar-gurgaon-900-sq-ft-spid-T68571922,(84 sq.m.) Plot Area,"Patel Nagar, Gurgaon, Haryana"
460,6 Bedroom House for sale in Laxmi Garden,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-laxmi-garden-gurgaon-1215-sq-ft-r1-spid-I68510464,(113 sq.m.) Plot Area,"Near Tiokna Park, Laxmi Garden, Gurgaon, Haryana"
461,2 Bedroom House for sale in Sector 31 Gurgaon,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sector-31-gurgaon-1426-sq-ft-spid-R68564090,(132 sq.m.) Built-up Area,"Sector 31, Sector 31 Gurgaon, Gurgaon, Haryana"
462,3 Bedroom House for sale in Ashok Vihar Phase 2,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-ashok-vihar-phase-2-gurgaon-900-sq-ft-spid-Y68562272,(84 sq.m.) Plot Area,"Ashok Vihar Phase 2, Gurgaon, Haryana"
463,6 Bedroom House for sale in Rajendra Park,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-rajendra-park-gurgaon-900-sq-ft-spid-A68560066,(84 sq.m.) Carpet Area,"Rajendra Park, Sector 105, Rajendra Park, Gurgaon, Haryana"
464,4 Bedroom House for sale in Sector 69 Gurgaon,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-tulip-yellow-sector-69-gurgaon-1800-sq-ft-spid-D68552526,(167 sq.m.) Plot Area,"2914, Sector 69 Gurgaon, Gurgaon, Haryana"
465,6 Bedroom House for sale in Sector 31 Gurgaon,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-huda-housing-board-colony-sector-31-gurgaon-1460-sq-ft-spid-J68546094,(136 sq.m.) Plot Area,"Xxxx, Sector 31 Gurgaon, Gurgaon, Haryana"
466,2 Bedroom House for sale in Ravi Nagar,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-ravi-nagar-gurgaon-360-sq-ft-spid-A68535224,(33 sq.m.) Plot Area,"Ravi Nagar, Gurgaon, Haryana"
467,12 Bedroom House for sale in Laxmi Garden,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-laxmi-garden-gurgaon-1170-sq-ft-r3-spid-S57354016,(109 sq.m.) Plot Area,"House No 477/23, Laxmi Garden, Gurgaon, Haryana"
468,8 Bedroom House for sale in DLF Phase 3,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-3-gurgaon-435-sq-ft-spid-G68527282,(40 sq.m.) Carpet Area,"Dlf City Phase 3, DLF Phase 3, Gurgaon, Haryana"
469,4 Bedroom House for sale in Palam Vihar,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-gurgaon-5200-sq-ft-spid-I68521802,(483 sq.m.) Built-up Area,"Palam Vihar, Palam Vihar, Gurgaon, Haryana"
470,1 Bedroom House for sale in Laxman Vihar,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-laxman-vihar-gurgaon-450-sq-ft-r4-spid-P54666248,(42 sq.m.) Plot Area,"Laxman Vihar, Gurgaon, Haryana"
471,3 Bedroom House for sale in Surat Nagar 1,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-surat-nagar-1-gurgaon-900-sq-ft-r3-spid-J49925954,(46 sq.m.) Plot Area,0
472,5 Bedroom House for sale in Laxman Vihar Phase 2,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-laxman-vihar-phase-2-gurgaon-540-sq-ft-spid-G68499722,(50 sq.m.) Plot Area,"Laxman Vihar Phase 2, Gurgaon, Haryana"
